	log2FC	FDR
YNL197C	-0.241326016	0.062076245
YPL043W	0.049579141	0.749080461
YJR005C-A	4.267009082	0.000132635
YBR182C-A	0.52992244	0.290499883
YIL008W	0.194247665	0.374680079
YHR180C-B		
YFL045C	0.058775246	0.758726177
YPL241C	0.258610286	0.060725783
YOL075C	-0.072325334	0.672642667
YLR082C	0.066825297	0.668002635
YNR049C	-0.098873228	0.61839162
YMR130W	0.081827446	0.639666208
YAL061W	0.035325393	0.855259506
YBR048W	0.009977866	0.967959996
YOR138C	-0.151514421	0.178721362
YKL070W	0.279787876	0.066771861
tK(CUU)D1	-0.622310381	
YJR115W	0.288845624	0.213239619
snR37	-0.255249431	0.62288904
YIL158W	0.184460402	0.200167167
YPL275W	0.314199403	0.646496017
YOL084W	-1.232176123	7.19e-15
Q0085		
YMR284W	-0.051121647	0.791340347
YNR046W	-0.007102106	0.982233648
YFL014W	-0.198505288	0.764586428
YOL053W	0.060129101	0.745652401
YBR108W	-0.116713787	0.771472109
YNL026W	0.061581313	0.678304467
YPL058C	0.541459545	0.003490565
tT(AGU)N2	-2.251992946	
YOR064C	-0.081082597	0.69038168
YGL235W	-1.878125954	0.435684555
YPL013C	0.158718517	0.632346881
YKR080W	0.114717034	0.378082314
YPL197C	0.172135703	0.665916401
tL(GAG)G	0.712054884	0.494570345
YJL011C	0.074657403	0.7543616
YGR026W	0.084334734	0.569801828
YNL081C	0.040969624	0.884911898
tA(UGC)G	0.757629878	
YGR291C	0.827774887	
ITS2-2		
YDR354C-A		
YOL121C	0.095409081	0.770170988
YFL048C	0.106118198	0.349057387
YDL197C	-0.20416432	0.243960786
YIL144W	-0.005958424	0.980793909
YGR156W	-0.18771838	0.56377506
Q0032		
YGR099W	0.034769445	0.830354941
YLR454W	0.001232906	0.995944873
YLR033W	0.050825861	0.729659549
YOL111C	-0.113100841	0.624399116
YGL262W	0.505772019	0.637049415
YBR194W	0.083184	0.745652401
YGL228W	0.030058402	0.81697953
YNL297C	-0.162721245	0.07632979
YDL023C	-0.648153389	0.603621965
YNL100W	-0.017758285	0.944280407
YBR191W-A	0.012480672	0.984477947
YPL270W	-0.204183471	0.019506169
YLR023C	0.103758553	0.441383727
YOR207C	-0.003779752	0.98208174
YDR012W	0.00760775	0.977667893
YOR142W-A		
YGR022C	-0.270653692	0.817578131
YCL057C-A	-0.083619803	0.746294588
YDR210C-C		
YML082W	-0.219271679	0.200602393
YFL005W	0.0761969	0.687000374
YDR245W	0.009086637	0.955399393
YOR044W	0.259034045	0.09128279
YGL191W	-0.081517886	0.766462671
YKL167C	0.067072631	0.784648763
YFL047W	-0.103314065	0.525489453
YMR165C	0.272804464	0.056187984
YMR016C	-0.122396204	0.55474387
YNL244C	0.07740727	0.81967225
tR(ACG)Q2		
YLR363C	0.001444339	0.997158951
YPL069C	0.127467594	0.446547573
YMR304C-A	-0.028191988	0.931829482
YNL330C	0.013773	0.933403236
YBL003C	0.077721435	0.842862338
YIR038C	-0.000301628	0.998881445
YBR295W	0.308853837	0.022213456
YJL179W	0.126655733	0.646496017
YPL097W	-0.057507231	0.719913947
YNL283C	0.1177761	0.537653206
YMR287C	0.008646074	0.956718801
YMR151W	-0.249825786	0.525243516
YDR182W	-0.14660235	0.22717056
YJL052C-A	-0.017366559	0.988106983
YNR070W	-0.254785721	0.073334532
YMR013C	-0.018822828	0.936590858
YLR429W	-0.197025858	0.019506169
YMR153C-A	-0.213701936	0.659008408
YGR296W		
YMR169C	-0.284958091	0.353883622
YIL071C	-0.077223354	0.732914046
YBR179C	-0.161581673	0.193393205
YJL103C	-0.699377953	1.68e-15
YMR294W	0.123200712	0.469926413
YOR321W	-0.257383693	0.074077245
YOR303W	0.057043378	0.78512545
YMR215W	-0.089282921	0.637049415
YOR024W	0.134891354	
YBR043C	0.201653784	0.085314091
YOR275C	-0.055785953	0.682414535
YOR284W	0.223208165	0.10600987
YOL010W	0.040681247	0.807223573
tF(GAA)H1	-0.23074921	
YDR428C	0.159531329	0.22710025
YNR055C	-0.235812589	0.046547058
YOR025W	0.098981942	0.740435909
YPL072W	-0.081962475	0.637942988
YNL117W	-0.369010797	0.068208796
YGL240W	-0.168040063	0.531476609
YMR253C	0.396843823	0.000122026
YKR076W	0.032222666	0.871346594
YOR342C	0.097620682	0.470566661
YLL046C	-0.750371645	0.651487608
YDR034C-D	-0.141052202	0.842862338
YJL204C	0.085947859	0.571984711
YML051W	-0.186331811	0.336054544
YKL153W	0.113927154	0.772540876
YMR315W	-0.151304787	0.154063154
YBR238C	-0.086731616	0.791611198
YDL108W	0.098598968	0.514262747
YDL130W	0.045053802	0.833795813
YJL093C	-0.011297838	0.949359357
YJL057C	-0.12390209	0.325836905
YIR018W	-0.048610373	0.879169909
YPR089W	-0.173952463	0.106392005
YGL066W	0.027398424	0.870875814
YDR075W	0.104224489	0.488299261
YCL044C	-0.327770323	0.230784127
snR54	-1.001904511	0.322541246
YJL109C	-0.044992898	0.82525324
YNL141W	0.150346963	0.16020248
YDR298C	-0.18325409	0.198109824
YDR171W	0.004978704	0.982745701
YOR315W	-0.12746263	0.316535228
YHR025W	0.033648949	0.887738979
YGL007C-A	-0.032198887	0.973056854
YIL036W	0.043688947	0.760762885
YML054C	0.295829277	0.003410892
YIL115C	-0.009854186	0.958552981
YFR031C	0.035150799	0.821991263
YOR394C-A	0.203791091	0.925670953
YBR170C	-0.088140737	0.61014902
YNL068C	-0.095964258	0.620008753
YNR060W	-0.00315085	0.990726485
YER079C-A	-0.766924432	0.753886087
YHR028C	-0.068974687	0.523425476
YNL188W	0.113020835	0.333123947
YPL265W	0.067155478	0.606059435
YLR022C	0.052142143	0.808572827
YNL025C	-0.032430381	0.884326461
YLL008W	-0.020361696	0.896682954
YJR132W	-0.016223491	0.92299026
YJR010W	-0.10721373	0.637049415
YPL186C	0.18826613	0.401667939
YPL195W	0.029809231	0.812873943
YHR209W	0.074240225	0.668002635
YHL050W-A		
YER068C-A	0.311013357	
YFR003C	-0.000128788	0.999337168
YKL011C	0.084115247	0.602368787
YIL145C	0.092785761	0.555938252
YLR264C-A	-0.085694606	0.791439281
YDL149W	-0.205800888	0.101395541
YHR057C	0.000605888	0.997778227
YDR487C	0.045934378	0.7953751
YDR442W	-0.131467257	0.881651687
YDR522C	0.033400271	0.941902115
YDL055C	-0.018137492	0.930334263
YNL177C	0.019090097	0.924630448
YGL241W	0.139527059	0.171274474
tY(GUA)F1	-1.9459763	
YML120C	-0.391308698	2.68e-10
YPL229W	0.091992717	0.653803799
tR(UCU)G3	0.199297606	0.920694494
YER107C	-0.039743517	0.833440478
RDN5-1	0.565772858	0.626814222
YDR366C	0.218510969	0.771363352
YPL205C	-0.293316922	0.599217635
YKL060C	0.085167457	0.860938865
YDR191W	-0.158400456	0.507114934
YCL032W	0.002709158	0.988697053
YLL051C	-0.078649734	0.757741791
YJL186W	0.002523425	0.989634308
YML030W	0.113123912	0.737849874
YMR001C	-0.037218204	0.845222236
YLR035C-A	0.570253593	0.802950389
YLR138W	-0.086259985	0.469926413
YGL254W	0.152561998	0.301986982
YJR095W	-1.284079182	1.38e-09
YHR200W	0.017664086	0.919820057
YGL105W	-0.058996621	0.728034576
YMR021C	-0.060222614	0.728034576
YGR286C	0.329729492	0.000122017
YBL027W	0.118470087	0.82525324
YIL141W	-0.692210742	0.351918157
YCR015C	-0.007960649	0.975545154
YCR054C	0.133043575	0.416775239
YJR040W	-0.185233886	0.364556505
YAL054C	0.706629044	4.19e-06
YAL001C	0.057282238	0.642136504
YCR086W	0.147038791	0.425163059
YHR019C	-0.098496778	0.28143246
YKL128C	-0.137457061	0.282834047
YMR285C	-0.202002066	0.077289167
YCR010C	0.992745768	1.37e-05
YMR043W	-0.363579016	5.42e-05
YGL220W	0.088840563	0.757195897
YGL075C	-0.231772447	0.288824309
YKL025C	-0.159135867	0.364556505
YDR034C	0.078191165	0.651065812
YBR118W	0.035573171	0.92299026
YIR009W	0.171366504	0.472257841
YIL019W	0.197027383	0.14964232
YLR355C	-0.292865116	0.000316119
YLR376C	-0.042752626	0.861517896
YOL025W	-0.23042291	0.094875973
YFL015C	-1.526558031	0.2800419
YNL310C	0.128959122	0.476214008
YLR240W	-0.127876795	0.277203849
YPL106C	0.006433907	0.96355165
YER138W-A	0.179493224	0.770750449
YMR023C	0.096717079	0.510796869
YHR010W	0.093505104	0.867868829
YNL223W	-0.04859573	0.787958612
YJL220W		
YOR235W	0.306136544	0.787190635
YDR183W	0.179451758	0.294331068
YLR388W	0.158109529	0.651087588
YPL134C	-0.303417999	0.000245267
YAR068W	0.285266656	0.873284847
YLR287C-A	0.112882477	0.834123635
YPR149W	0.013146325	0.957050705
YOR252W	0.189008637	0.286674184
snR71	0.361170916	0.514262747
YDL058W	0.042478076	0.768107749
YLR135W	0.04206865	0.830848306
YOR049C	0.177171163	0.174651422
YPR119W	-0.160930966	0.317140321
tS(AGA)J	0.911710511	0.250683362
YDR212W	0.08006225	0.469926413
YPL132W	-0.020505325	0.903957013
YLR374C	-0.355227561	0.861010951
YKL157W	-0.148312191	0.063126337
YPR102C	0.080818566	0.834087045
YBR171W	-0.053066877	0.801639773
YKL068W	-0.012872213	0.963204521
YOR229W	0.023141533	0.907545399
tR(CCU)J	0.099028593	
YAR002C-A	0.088366987	0.603621965
YKL069W	0.207074847	0.121101928
YMR233W	0.100702718	0.599415921
YIL130W	-0.198922512	0.108413227
YDL247W-A	1.403490447	
YDL086W	0.01156739	0.96706259
YDL076C	0.062903683	0.701150011
YOR333C	-0.637497768	
YDR325W	-0.0473963	0.782024766
YML106W	-0.005286675	0.9808612
YMR176W	-0.035161598	0.808403088
YDR263C	0.152772439	0.560963484
YML093W	0.07572203	0.490931289
YDR033W	-0.140581296	0.39094145
YHR158C	-0.061313674	0.766841897
YLR258W	-0.100694086	0.465545081
YMR044W	-0.014275517	0.939701427
YKL086W	-0.021645947	0.962853934
YBR120C	0.041389459	0.873284847
YLL044W	0.288053868	0.840670886
YNR037C	0.118002678	0.714908575
YPL087W	-0.059384327	0.734638252
YGL123C-A		
YBR208C	-0.048721923	0.804442465
YFR046C	0.108582466	0.52165774
YDR101C	-0.031429418	0.843034489
YJR098C	-0.020550392	0.919820057
YBR110W	-0.066914145	0.646496017
YNL268W	0.057079157	0.684508634
tR(ACG)D	-0.070272781	0.972824017
YKR034W	0.633433004	0.124686483
tI(AAU)D	0.783964449	
snR17b	0.147864217	0.769154677
RDN37-2		
YHR121W	-0.040349928	0.871009935
YKL147C	-1.348095255	0.004531916
YGL090W	-0.392917351	0.038622817
YHL017W	-0.112789255	0.394834777
YOR109W	-0.088051174	0.542696236
YML098W	0.109205918	0.597198078
YPL119C-A	0.265434521	0.612579785
YOR045W	0.1116969	0.72701244
YDR241W	-0.06662872	0.930334263
YDR333C	-0.122959076	0.317140321
YCR016W	0.131926558	0.432649354
YJL116C	0.147993313	0.511695432
YKL094W	0.045771833	0.778393815
YFR005C	0.091461365	0.547533372
YDR265W	0.181337132	0.099999249
YDL126C	-0.014192474	0.915259605
YDL244W	0.25181973	0.432649354
YKL088W	-0.076252303	0.597363593
YDR167W	0.191955963	0.209818267
YBR008C	-0.013483296	0.958126898
YKL014C	-0.098956526	0.559026031
YGL021W	-0.033120745	0.875940145
YIL099W	-0.157172434	0.705096836
YLR192C	-0.036701073	0.830244202
YER106W	0.243159488	0.522018003
YJR062C	0.014436237	0.933594759
snR51	0.076574528	0.91421918
YBR265W	-0.137160867	0.407452299
YNL259C	0.169574102	0.525489453
YDR124W	-0.341113168	0.062305761
YAL043C	-0.076492044	0.754205054
YLR157W-E		
YIL034C	-0.124021317	0.326377443
YFL017W-A	-0.02732426	0.922371908
YBR088C	0.023335979	0.941167788
YJR003C	0.116114742	0.475277845
YGL065C	-0.032613661	0.87938645
YIL066W-A	-0.276293391	
YJR133W	0.04663287	0.803312719
YGL120C	-0.145423376	0.428132835
YNL189W	-0.006402744	0.971677272
YGR122W	-0.248162989	0.13424252
YIL154C	-0.117217913	0.426949687
YDR537C	-0.139839361	0.837123785
YPR124W	0.047882726	0.78987578
YBR006W	-0.135599151	0.298861908
YLR166C	0.015293958	0.910082925
YKL029C	0.05465797	0.798998434
YOR074C	-0.050620102	0.848247592
YAR027W	0.110094537	0.478877487
YNL261W	0.009064923	0.96355165
YJL085W	0.1188965	0.361545413
YOR196C	-0.024040082	0.885560796
YKL074C	0.042860449	0.785691312
YLR164W	0.376232179	0.024269559
YBR254C	0.027059252	0.91421918
YIL030W-A	0.185730664	0.791611198
YJR028W		
YKL175W	-0.232279392	0.125053781
YPR001W	0.767136004	3.4e-09
YDL219W	0.112748407	0.609610324
YIL045W	0.373517007	0.004122879
YGL157W	-0.70515813	0.000458642
YCR045C	-0.106047567	0.687966103
tT(AGU)C		
YLL057C	-0.004715345	0.988106983
YOL059W	0.087539017	0.520776343
YMR120C	0.343705148	3.85e-05
YHR146W	0.030812616	0.846708528
YJL100W	-0.249576684	0.089052933
tA(AGC)M2		
YPL146C	0.123289214	0.467869743
YJL111W	-0.147013991	0.10290229
YER067C-A	0.055404074	0.910082925
YGL036W	-0.069008733	0.655335161
YOR376W-A	-0.136042735	0.741547675
YGR007W	-0.018526872	0.910082925
YDR177W	0.156997977	0.343618853
YML097C	0.076296809	0.595707503
YCR066W	-0.416041407	0.000740044
YJL016W	-0.196625812	0.248117914
YBR236C	0.117165909	0.354651024
YAL059C-A	-0.607370309	
RUF22	0.680274624	
YBR083W	-0.192438178	0.134040978
YGL085W	-0.06966064	0.752674048
YDL227C	-0.143807753	0.630640103
YML133C	-0.03026056	0.983551278
YDR268W	-0.013449397	0.947719725
YNL045W	-0.069561906	0.633070004
YLR455W	-0.082769215	0.641699985
YHR212C		
YOR356W	0.007506583	0.958892749
YER088C	-0.238779844	0.017418752
YEL077W-A		
YJR058C	0.102397943	0.598524006
YLR190W	-0.234139929	0.04308169
YHR188C	-0.03079124	0.879032362
YJR056C	0.140235407	0.34832971
YLR076C	0.099950078	0.824868907
YCL066W		
YLL025W	0.158553293	0.687621231
tA(AGC)M1	0.820362139	
YDR229W	-0.233129711	0.014787398
YLR272C	0.038965907	0.817693524
YHR139C-A	-0.427551148	0.431690639
YPR123C	-0.128608675	0.843802687
YDL111C	-0.162580677	0.350381654
tQ(UUG)B	1.197425699	0.631958204
YOR308C	-0.152510996	0.380932559
YER155C	-0.068131165	0.62371981
YNL127W	0.011685698	0.944280407
YDR471W	0.094213838	0.812187575
YLR457C	0.01923989	0.948966478
YKL134C	-0.443832877	9.28e-07
YGL022W	-0.026357768	0.871365328
YPR038W	0.348799265	0.865382764
YGR036C	0.129328774	0.474125802
YDL081C	0.097592523	0.719784891
YER008C	-0.073887536	0.603621965
YML111W	-0.26509683	0.045590425
tY(GUA)M1	-1.730159259	
YKR004C	0.137680508	0.353883622
YDL003W	-0.157396789	0.490931289
YDR342C	0.114241924	0.787190635
YBR182C	-0.421893455	0.006210052
Q0130		
tY(GUA)F2	0.83977524	
YLR312W-A	0.066252731	0.737576452
YOR108W	-0.638076231	2.84e-10
YML084W	0.495313407	
YBR066C	-0.027054695	0.892744194
YOL023W	-0.229591621	0.018821114
YLR220W	-0.032246503	0.843089862
YGR229C	0.014790918	0.92241553
YIL172C	0.820362139	
YPL203W	-0.0145794	0.934155759
YHR184W	0.304050495	0.069114833
YHR013C	0.047381367	0.798462887
tE(UUC)G2	0.820362139	
YOR007C	0.046675658	0.78512545
YNL110C	0.144787712	0.599217635
YOL132W	0.657049299	1.02e-06
YGR116W	0.012983736	0.914223694
YLR120C	-0.462717578	8.29e-07
YCL045C	-0.294334664	0.00102352
YNL167C	-0.265666835	0.027201115
YGR189C	-0.161043291	0.065586711
YEL046C	-0.014876201	0.927096757
YGR283C	-0.116727563	0.344078993
YDR037W	-0.039610992	0.783453283
YNL007C	-0.064630275	0.661612853
YMR323W	-0.193632019	
YOR362C	0.081596649	0.691822638
YGL152C	0.24649168	0.711807089
tR(UCU)D		
YEL044W	0.096742414	0.635025022
YMR246W	0.069713505	0.635410631
YJL066C	-0.03916945	0.886701469
YGR033C	0.078534143	0.62110242
YEL025C	-0.152885303	0.168325277
YIL053W	-0.043418762	0.82525324
YCR081C-A		
YDL005C	0.077634477	0.595038936
YOR355W	0.003112752	0.988106983
YNL120C	-1.203253313	
Q0092		
YDR272W	0.05835736	0.772735584
YJR037W	-0.607018329	0.505899126
YFR015C	0.043516973	0.772735584
YBR098W	0.11171862	0.574397109
snR61	0.036336289	0.967959996
YGR136W	-0.140734379	0.511695432
YIR001C	-0.183858348	0.103820183
YJL044C	-0.000821924	0.997158951
YHR125W	0.505662252	0.536994322
YOR040W	0.211474331	0.051370166
YOR236W	-0.105518878	0.651065812
YER087C-B	0.058314295	0.83287216
YML085C	0.056212319	0.663941596
YCL073C	1.085093529	
YEL037C	-0.044634147	0.748396724
YMR236W	0.14984863	0.383623572
YHL031C	0.079325605	0.761768915
YER181C	0.256375337	0.81442559
YFL037W	0.009914279	0.945465821
YML101C-A	0.111081353	0.897435866
YDR228C	-0.070578084	0.735167994
YDL032W	-1.162005586	
YIL005W	-0.19235668	0.092879566
YGR052W	-0.389599647	0.04308169
YMR203W	-0.042421363	0.781765282
YJL125C	-0.010578243	0.958453807
YPL179W	-0.107714411	0.461551835
YCL040W	0.049545699	0.798543566
YHR050W-A	-0.476230679	0.525243516
YLR254C	0.313634653	0.023763982
YBR105C	0.318119579	0.016078128
YKR074W	0.070120413	0.793244769
YMR292W	0.017192402	0.942856068
YMR316C-A	-0.05989963	0.909560937
YAL037C-A	-0.168842446	0.832496655
YNL225C	0.065026164	0.690837855
YGL188C	-0.252737677	0.389533419
YJL095W	-0.202210763	0.248282414
YDR106W	0.050887395	0.893718509
YGL227W	-0.14248583	0.157342039
YDR255C	0.012235888	0.943337721
tK(CUU)G2		
YAR030C	0.72890069	0.002191202
YNL250W	0.079661406	0.616322347
YER190W	0.157145014	0.915628207
YFL050C	0.036715104	0.840569769
YLL011W	0.072278298	0.597363593
YLR046C	0.070491359	0.812873943
YHR060W	0.158854847	0.531476609
YCR001W	0.120744108	0.734530312
YGR065C	0.034275523	0.849247525
YOR288C	0.04025337	0.812869071
YKL201C	-0.191784266	0.234412174
YOR316C	-0.10471362	0.547533372
YJL005W	-0.178586766	0.184894671
YOL136C	0.328126199	0.051985407
YNL163C	0.00508489	0.976880499
tC(GCA)B	0.023483106	
YJR156C	0.0884635	0.856099616
YLR345W	0.099453773	0.476429769
YGR141W	0.125694577	0.439971635
YPL034W	0.106037779	0.687966103
YIL161W	0.074656144	0.756630222
YPR156C	-0.628722303	3.93e-11
tP(UGG)H		
YIL097W	0.113283369	0.32050745
YMR150C	0.087101564	0.657704094
YER095W	-0.066089598	0.756370267
YKL156W	0.018290745	0.960319434
YKL213C	-0.185763458	0.032400071
YPR092W	0.444325277	0.425239458
tL(UAA)B2	-1.946327844	
YOR327C	0.093861128	0.687201786
YDR539W	0.12315751	0.372647371
YOL114C	0.26399846	0.269640066
YOR178C	-0.115624736	0.380932559
YDL107W	0.163811139	0.150323096
YJL164C	-0.024279743	0.903957013
YLL061W	0.089861301	0.756370267
YOR316C-A	-0.220166764	0.789060888
YDR382W	0.092525429	0.687201786
YML002W	0.063643853	0.658391579
YKL097C	0.105794261	0.963794965
YBR229C	-0.20414234	0.07133811
YOR036W	0.050716275	0.787190635
tT(AGU)H	-0.090167714	0.963204521
YAL042W	0.051411064	0.732914046
YOL042W	0.050574883	0.756370267
YDR381W	0.08701023	0.755321166
YML091C	-0.516584573	5.49e-11
YIR013C	0.376951688	0.798462887
YNL211C	-0.008703583	0.982745701
YLR421C	0.043718399	0.882135299
YOR091W	0.03049115	0.849247525
YPR136C	-0.243174231	0.921518571
YGL166W	-0.119861343	0.715463425
YGR140W	-0.267963099	0.196396265
YGR251W	0.242148087	0.081324605
YKR035W-A		
YDR338C	-0.031876903	0.856099616
YOR318C	0.493984945	0.014133948
YDR470C	-0.12725024	0.374263854
YOR134W	0.667445451	2.41e-06
YBR140C	-0.023243214	0.871671069
YPL155C	-0.094884932	0.667355358
YOR391C	1.344740088	0.127517922
snR73	0.393868472	0.597363593
YNL064C	-0.001286936	0.993689586
YKL044W	0.306118596	0.646496017
YGL242C	0.001203141	0.997158951
YDR200C	-0.154885879	0.48035215
YDR517W	0.089112377	0.507180865
YIL127C	0.110516537	0.609610324
YGL053W	0.011884539	0.963396165
YDR302W	-0.006885287	0.978262918
YDR027C	0.005025753	0.975741393
YER119C	-0.007784862	0.980664934
YBR045C	-0.112122857	0.665040767
YGL170C	0.380206816	0.16412255
YLL052C	-1.912500201	1.1499999999999999e-23
YGR077C	-0.144444667	0.326826763
YOR329W-A	-0.231393924	0.893718509
YBR232C	-0.338542711	0.822417136
YNL206C	0.131390391	0.213677966
YIL153W	-0.182208488	0.39094145
YLR342W-A	0.446376746	0.178721362
YOR287C	0.049800574	0.814725677
YMR137C	0.054316313	0.773368257
YPL222W	-0.321740686	0.00823233
YOR154W	0.082632718	0.603621965
YCL052C	0.008407906	0.958892749
YLR050C	0.207995126	0.035706192
YPR133C	0.10954242	0.416775239
YKL204W	-0.037487527	0.886925771
YOR004W	0.029171537	0.898664324
YJR128W	0.241738277	0.833440478
YOL062C	-0.016401626	0.909560937
YGR014W	0.047701754	0.821991263
YDL136W	0.014326202	0.982887024
YNR010W	0.032980801	0.89621652
YFR025C	-0.112882353	0.452678627
YGR237C	-0.332999968	0.001171367
YER006C-A	0.062690961	0.946904354
YLR441C	0.087325075	0.860416059
snR84	0.146640951	0.490931289
YMR126C	-0.021425133	0.928760268
YGL025C	-0.004390815	0.988106983
YHR053C		
YEL042W	0.036824945	0.844831295
YBR122C	0.110222535	0.632346881
YMR240C	-0.08673253	0.570583076
YGL044C	0.024102145	0.904783734
YPL249C	-0.261264871	0.014365198
YLR084C	0.034819303	0.830354941
YAR008W	0.144990208	0.349057387
YER087W	-0.059439453	0.769578134
YBR070C	0.174330431	0.21305196
tN(GUU)O2	-0.60737117	
tL(CAA)A	-0.230629111	
YDL036C	0.04668322	0.790655886
tQ(UUG)H	0.125257756	
YER111C	-0.037061379	0.866808221
YCR047W-A		
YGR281W	0.110868074	0.414817331
YLR230W	-0.147059197	0.753107855
YOR193W	0.105622519	0.568720615
YGR068C	-0.445413588	0.01073139
YFR036W	-0.17759627	0.539325658
YBL043W	0.611653354	7.92e-05
snR128	0.094224223	0.861517896
snR50	0.44877037	0.346742989
YDL192W	0.002865238	0.991042124
YOR227W	0.12407246	0.379563289
YFL030W	-1.044371451	3.68e-34
YLR006C	-0.270999766	0.126053352
YKR087C	0.012335375	0.9454679
YOR013W	0.008219875	0.985726201
YIL016W	0.004520961	0.987002486
YHL005C	0.057335119	0.965518571
YJR006W	-0.031860915	0.858203982
YLL056C	0.087185579	0.78512545
YER067W	0.074570818	0.871517754
YGR089W	-0.16519457	0.291392914
YIL079C	0.030985512	0.923737806
YCR012W	0.055311915	0.845222236
YNL157W	0.064205294	0.803312719
YGR159C	0.010221013	0.963794965
tN(GUU)L	-0.485174164	
YDR261C-C		
YMR132C	0.149214628	0.398644516
YGR039W	0.446966571	0.111951967
YDR445C	-0.196493249	0.812890933
YGL140C	-0.149745459	0.28143246
YCR099C	-0.152503186	0.644302314
YJR012C	0.155044723	0.494555525
YDR329C	0.079062309	0.525134547
YHR156C	0.327874918	0.004239477
YLR437C	0.38056145	0.003445807
YBR289W	-0.04253217	0.822417136
YKL042W	-0.099515233	0.790216962
YHR189W	-0.194373275	0.61979819
YMR136W	-1.231071073	1.11e-11
YBL063W	-0.075106425	0.711471306
YOR361C	0.039109683	0.746360459
YOR344C	-0.093111716	0.463583371
YJL081C	0.010805557	0.945061585
YNL166C	-0.069411846	0.631958204
YHR079C-A	1.053611315	0.160987352
YPR167C	0.010006929	0.967959996
YPR082C	-0.051005027	0.820012926
YNL012W	0.502168545	7.18e-08
YAL064C-A	-0.103786942	0.82807728
snR17a	-0.085182957	0.83585211
