	log2FC	FDR
YBL022C	-0.26062443	0.000168753
YDR001C	-0.053745896	0.735200928
YAL002W	-0.169899058	0.12476284
YDL023C	-0.648153389	0.603621965
YMR274C	0.016600667	0.93921705
YPR064W	0.095809255	0.891809884
YGR109W-A		
YIL155C	-0.174330247	0.122568948
YDR422C	-0.120483706	0.524879673
tP(UGG)H		
YLL006W	-0.28890653	0.035651785
YLR438W	0.358477488	0.013942239
YJL183W	-0.13726247	0.434706864
YDR071C	0.073001629	0.776710896
YPL036W	0.395285754	0.029742199
YDR447C	0.094997017	0.785739855
YDL150W	-0.081053098	0.707141914
YMR184W	-0.009113073	0.967959996
YJL141C	-0.199642088	0.046526012
YPL116W	-0.114349269	0.553663236
YML036W	0.122239542	0.474125802
YCR022C	0.419697309	0.558681116
YDL003W	-0.157396789	0.490931289
YER084W-A	-0.075448005	0.976880499
YAL023C	-0.066624613	0.55955731
YGL120C	-0.145423376	0.428132835
YML011C	0.105462973	0.535487256
YDR179W-A	0.21472728	0.199662536
YGR295C	0.110289811	0.525243516
tL(UAG)L1	0.993560693	0.005257343
YLR401C	-0.06665122	0.737576452
YLL035W	-0.545334613	0.008562445
YOR092W	0.34646936	0.045054781
YOR335C	-0.005567719	0.96355165
YNL049C	-0.353203851	0.00012577
YMR016C	-0.122396204	0.55474387
YPL161C	0.031182417	0.847615732
YKR079C	0.030991052	0.867691002
YOR051C	0.139039739	0.249561791
YMR311C	0.074592262	0.808403088
YAR053W	-0.065534588	0.897373858
YPR156C	-0.628722303	3.93e-11
YPR014C	0.355302798	0.129629597
YLR295C	-0.079971998	0.82525324
YFL031W	-0.041497042	0.818057282
YEL050W-A	-0.008987154	0.985726201
YBR276C	-0.001726508	0.991839999
YNR077C		
YLL007C	0.025351322	0.87774565
YNL108C	-0.280273846	0.547533372
YJL097W	-0.003663321	0.988106983
YBR278W	0.201442869	0.312240622
YDR418W	0.0405944	0.89621652
YOL126C	-0.230057015	0.031331024
YDR440W	-0.208396879	0.202696991
YMR221C	0.046979634	0.787958612
YML010W	-0.037781582	0.833307292
tS(AGA)E		
tE(UUC)M	0.099029023	
YFR031C	0.035150799	0.821991263
YKL006W	0.077387799	0.82807728
YGR122W	-0.248162989	0.13424252
YOL083C-A		
YLR407W	0.097163559	0.559724517
YKR040C	0.184810537	0.877803601
YPR103W	0.003508876	0.98568053
YGL217C	-0.355873933	0.830848306
YFL014W	-0.198505288	0.764586428
YLR148W	-0.123487474	0.411503044
YOR342C	0.097620682	0.470566661
YNR020C	-0.131639793	0.429976496
tD(GUC)K	0.099028719	
YEL012W	0.060384021	0.81967225
YLR048W	0.017269467	0.936590858
YML032C	-0.376479461	0.001497774
YDL078C	0.06673186	0.603764973
YOR390W	-0.00406502	0.99439665
YJR143C	-0.091415265	0.432334657
YKL091C	0.108286276	0.462114318
RDN58-2		
YPL045W	-0.037887021	0.818057282
YNL301C	-0.002920245	0.991678982
YDR325W	-0.0473963	0.782024766
YIL049W	0.144232195	0.418881898
YGR226C		
YDR465C	0.155886414	0.122814401
YOL164W	-0.274078938	0.075906304
YDR515W	-0.079754317	0.553058942
YNL257C	-0.200579338	0.040723632
YGR279C	0.078861025	0.532885616
YBR249C	0.03407067	0.816098907
YDL169C	0.10751846	0.655043038
YOR292C	-0.042533329	0.840786414
YLR056W	0.10993719	0.272574439
YOR186C-A		
YMR090W	0.058582773	0.789926252
YLR443W	0.052850564	0.75423137
YNR044W	-0.303266512	0.142276826
YDR004W	0.043396452	0.789218697
YKL221W	0.508877058	0.051432
YOL039W	0.08640875	0.761684357
YBL070C	0.001635066	0.998672838
YLL022C	-0.048178353	0.834123635
YLR431C	0.102049358	0.637049415
YFL038C	0.103691839	0.735732728
YPL052W	0.117634426	0.538531434
YGL003C	-0.109671313	0.463317982
YHR150W	0.038237092	0.859171843
YDR487C	0.045934378	0.7953751
YDR153C	-0.153464792	0.202696991
YDR352W	-0.01361106	0.944276933
YLR242C	0.185018761	0.343190907
YGL201C	0.05643067	0.823211317
YJR093C	-0.141923744	0.396890286
YEL001C	0.122998552	0.343054058
YCR005C	0.620931434	1.53e-17
YPL197C	0.172135703	0.665916401
YPR085C	-0.061861897	0.75460091
YDL085W	0.667268015	5.88e-05
YNL267W	-0.106421728	0.419266232
YBR035C	0.081129882	0.662149023
YGR040W	0.026180687	0.881116791
YLR269C	-0.013373312	0.981365646
YJR116W	0.457910062	0.007854285
YDR311W	0.14714655	0.104739821
YHR057C	0.000605888	0.997778227
YJL027C	-0.193687633	0.881651687
YBR165W	0.122074755	0.416523359
YBL079W	-0.020940037	0.903957013
YGL063W	-0.115901712	0.73362227
YLR227C	0.131751988	0.303592354
YMR079W	-0.106289701	0.520516077
YML130C	-0.104875719	0.546435988
YNL063W	0.017575973	0.941052207
YKL170W	0.010583253	0.985299206
YIL015W	0.055539003	0.803534124
YBR068C	0.016458227	0.893340011
YHL037C	-1.659045432	0.176480851
YNL294C	0.051676049	0.735167994
YDR365W-B	-0.127674562	0.927022124
YHR066W	0.037598338	0.85373653
YLR127C	-0.00405736	0.984477947
YLR358C	0.067507046	0.909560937
YEL047C	0.236302855	0.04427618
YDR194C	0.007978059	0.958335214
YEL025C	-0.152885303	0.168325277
YGL256W	0.026927604	0.879032362
YDL248W	0.133741758	0.663305022
YBR008C	-0.013483296	0.958126898
YCR084C	-0.011554531	0.964929244
YLR161W		
YGL159W	-0.02646316	0.885606068
YMR285C	-0.202002066	0.077289167
YMR148W	0.122980835	0.517375339
YPR146C	0.210305317	0.465545821
YLR312C	0.146323305	0.220597157
YGR083C	-0.005310045	0.980192657
YFL002W-B		
YPL140C	-0.04425735	0.803925168
YDL097C	-0.036548904	0.798127494
YER098W	-0.209286044	0.073745523
YBR177C	-0.905679805	1.7e-15
YKL023C-A	0.057262298	0.881116791
YDL163W	1.525274987	
YLL009C	0.052548325	0.902689415
YCL057C-A	-0.083619803	0.746294588
YDR247W	-0.438883374	8.7e-06
tA(AGC)M2		
tM(CAU)D	-1.923927372	
YCL036W	-0.399129491	0.001646119
YHR102W	-0.030836019	0.88299957
YIL011W	0.424548362	0.137847536
YDR362C	0.04523069	0.793278999
YOR226C	-0.521060187	0.008922294
YDR189W	-0.180847852	0.185173581
YHR137C-A		
YAL061W	0.035325393	0.855259506
YBR233W	-0.073712919	0.822417136
YGR038C-A		
YIL105W-A		
YKL179C	0.022443185	0.873608566
YKR058W	-0.111837704	0.308095283
YMR104C	-0.131472054	0.116208928
YLR452C	-0.015630165	0.93949034
YER068W	-0.34712378	0.024269559
YOR370C	0.030146299	0.837123785
YPL136W	0.101596711	0.949674514
YLR063W	-0.102183535	0.78512545
YGR065C	0.034275523	0.849247525
YPR011C	-0.056935029	0.72886615
YNL335W	0.261086203	0.845222236
YDR104C	-0.151970049	0.292019497
YOR284W	0.223208165	0.10600987
YKR051W	-0.007974565	0.964929244
YHL043W	0.315577939	0.080132202
YPL243W	0.11011759	0.167491074
YLL001W	-0.261971475	0.003529587
YER007C-A	0.068214328	0.761768915
YOR072W-A	0.32387094	0.599415921
YJL138C	0.081594002	0.782573692
YOR309C	-0.006147288	0.990328271
YJL047C	-0.02103042	0.891809884
YDR312W	0.217798003	0.021790052
YDR337W	0.059882498	0.735200928
YDL206W	0.015049051	0.943083059
YPR006C	0.695205718	3.9e-15
YNL316C	-0.127374467	0.495450493
YJR046W	-0.054331112	0.827697462
YJR070C	0.043364532	0.798462887
YFR057W	-0.646212467	
YNR058W	-0.418728951	0.016733457
YLR315W	-0.281306358	0.528375446
YDR365W-A		
YPR049C	0.01639023	0.927218983
tA(UGC)Q		
YGR292W	0.256505038	0.257608183
YJR025C	0.103799554	0.575490678
YOR063W	0.025755782	0.919531046
YNL196C	-0.073127791	0.796289052
YHR160C	-0.120840539	0.65317724
YHR130C	0.082890688	0.883052502
YKL159C	-0.233393225	0.162879591
YHL011C	0.011166191	0.945022719
YGL050W	0.115148872	0.473442397
YOR278W	0.060880685	0.729968894
YDR100W	0.156797659	0.410126506
YGR146C-A	-0.31048132	0.653389264
YMR177W	-0.098698317	0.715576291
YDR264C	0.183912811	0.027856773
YOR086C	-0.034510015	0.807662543
YJR038C	-0.157870912	0.884326461
YAL047W-A	-0.927509437	
YDR477W	-0.075601391	0.679141877
YGR287C	0.102866502	0.715650327
YBR167C	0.123184593	0.591960648
YBR058C-A	0.147757051	0.562043795
YGR084C	0.036100691	0.831646173
YLR422W	-0.150420075	0.046515274
YCR102C	-0.306839409	0.286301769
YBR014C	0.018667698	0.928760268
YOR354C	0.051247776	0.664038399
YER019W	-0.228091832	0.202120122
YLR353W	-0.103614222	0.505899126
YDR092W	0.146098789	0.418064741
YJL139C	-0.136913302	0.28143246
YOR002W	0.068299427	0.632122153
YLR075W	0.058343733	0.888757711
YBL100W-B	-0.243594923	0.633627076
YBR201W	0.056256127	0.776769353
YIL061C	-0.411624654	0.006818545
RDN58-1		
YER041W	-0.24779554	0.041331713
YEL006W	0.044076708	0.804745575
YDR502C	-0.217915496	0.067633415
YNL243W	-0.3943799	2.83e-06
YPR108W	0.096750338	0.457141411
YMR037C	-0.41801919	0.024179613
YMR258C	0.137175862	0.273149235
YLR347W-A		
YKL081W	-0.062316436	0.637123006
YCR104W	-0.739642852	0.667352127
YHR031C	-0.12339422	0.524564513
YFR001W	0.194471115	0.351918157
YOL090W	-0.135226281	0.449207442
YPL108W	0.220883493	0.221680282
snR73	0.393868472	0.597363593
YMR314W	-0.035656494	0.833795813
YDL236W	-0.100934877	0.476498876
YIR010W	-0.072910171	0.764712979
tV(CAC)D	0.8956071	0.678304467
YDR321W	-0.064890851	0.734786312
YGL262W	0.505772019	0.637049415
YDR525W	0.231417768	0.908666696
YCR026C	-0.15032538	0.233073523
YMR306C-A	1.018513379	0.166065411
YLR366W	-0.653537306	0.813822794
YOR231W	-0.021875335	0.944933063
YKR060W	-0.09802803	0.651065812
YML109W	-0.395449164	0.111675584
tR(UCU)B	1.820761602	
YPL031C	-0.160364537	0.22415059
YPR063C	-0.118208776	0.540589707
YFL001W	-0.017946879	0.927285301
YDR234W	-0.054321479	0.78512545
YLR399W-A		
YPL033C	-0.159579631	0.833479002
YGR239C	0.075762689	0.700408766
YDR479C	0.009542514	0.956441765
YLL053C	-1.717668995	5.92e-28
YLR100W	0.127728827	0.352320378
YJR034W	0.108230114	0.659008408
YML066C	-0.19359564	0.292925562
YGL198W	-0.005880806	0.985299206
YKL072W	0.40627553	0.00034048
snR31	0.068066143	0.82525324
YDL185C-A	-0.117104287	0.899855388
YGR240C	-0.031973563	0.798127494
YOR377W	0.079865787	0.60754424
YOR162C	-0.095970331	0.687201786
YGL022W	-0.026357768	0.871365328
YLR343W	0.326064504	0.004038975
YIL145C	0.092785761	0.555938252
YEL066W	0.148053609	0.340950459
YGR168C	0.114152125	0.466013353
YDR478W	0.05927382	0.803312719
YOR172W	-0.29783601	0.001221715
YDR019C	-0.144196109	0.514262747
YOR083W	0.134252653	0.789060888
YLR137W	-0.107113243	0.664038399
YGR194C	-0.211112069	0.033353869
YMR105W-A	-0.030761864	0.961548327
YDR205W	-0.181716849	0.215980728
YDR152W	0.026563623	0.902689415
YDR288W	0.12721838	0.369237233
YCR099C	-0.152503186	0.644302314
YOR145C	0.123259947	0.418285158
YHR094C	0.104220049	0.735167994
YPR069C	0.133740319	0.344082703
YKR035W-A		
YMR007W	0.142705784	0.787190635
YER114C	0.064198957	0.774755142
YOR302W	0.071995685	0.891434487
YPL077C	-0.076186818	0.75460091
YMR168C	-0.070729407	0.636747529
tA(AGC)L	-1.913504613	
YNL068C	-0.095964258	0.620008753
YDR011W	0.143890371	0.378744295
YOR288C	0.04025337	0.812869071
YDR085C	-0.108620101	0.512611771
YNL259C	0.169574102	0.525489453
snR82	0.091323573	0.825710227
YGR127W	0.124538165	0.442400886
YGL203C	-0.125845308	0.301506035
YNL296W		
YPL216W	0.187972632	0.039241862
tG(CCC)O	1.414188526	
YOL146W	0.139688929	0.446237763
YJL187C	-0.259033034	0.11947585
YBR171W	-0.053066877	0.801639773
YKL133C	0.045438099	0.782376963
YLR420W	0.086323164	0.538531434
YIL048W	-0.125374969	0.178721362
YPL028W	0.069034793	0.555938252
YFR012W-A	-1.441028926	0.056187984
YLL032C	-0.059607844	0.778268322
YBR006W	-0.135599151	0.298861908
YKR082W	-0.022663209	0.884413766
YKL034W	-0.249881952	0.062271294
YJL093C	-0.011297838	0.949359357
YPR056W	0.045550591	0.785715274
YOR177C	0.335144715	0.004119661
YOR028C	-0.416031649	0.012380012
YOR095C	-0.029868401	0.856458066
YLR404W	-0.045940254	0.843034489
YJL116C	0.147993313	0.511695432
YLR209C	0.010767824	0.958398445
tL(UAG)L2		
YBL035C	-0.174456478	0.487558459
YPR088C	0.077111966	0.608727371
YML022W	0.100559704	0.532885616
YMR255W	0.013554291	0.959233164
YGR172C	0.071395207	0.695565883
YGL153W	0.18277307	0.348410486
YMR038C	0.080741398	0.540779361
YOR062C	-0.113417546	0.598394326
tQ(UUG)E1	1.919151414	0.161852178
YGL012W	0.082499053	0.432649354
tR(UCU)G2		
tF(GAA)P1	-0.340725997	0.883636314
tD(GUC)D	-0.869008281	
YBR005W	-0.167909301	0.202696991
YDL119C	-0.041635287	0.843846851
YDL115C	0.10161195	0.451611397
YBR284W	0.023208307	0.933762973
tR(UCU)M2	-0.905616349	
YOR293C-A	0.147438571	0.867691002
YOL012C	0.134067566	0.324130499
YLR151C	0.05170105	0.78512545
YGR120C	0.164640576	0.166949538
snR54	-1.001904511	0.322541246
YER058W	0.12389144	0.644349396
YCR079W	-0.034160259	0.84208572
YBR279W	-0.01790362	0.907545399
YER138C		
tG(UCC)O		
YLR444C	0.138564678	0.834087045
YGL223C	0.114730428	0.431690639
YOR374W	0.17348282	0.028089402
YER148W	0.069540347	0.743558828
YOR327C	0.093861128	0.687201786
YJR021C	0.09885968	0.530663504
YDR116C	0.042895446	0.803312719
YMR080C	-0.140803394	0.230784127
YML079W	0.018614346	0.933762973
YER158W-A	0.190981367	0.609610324
YCR024C	-0.149799289	0.398644516
YIR003W	-0.053837326	0.806144659
YBR198C	-0.028559788	0.863283531
YDR265W	0.181337132	0.099999249
YMR187C	-0.098841496	0.65579081
YER159C-A		
YLR191W	-0.013636954	0.956718801
YGL014W	0.025211332	0.891809884
YPR095C	-0.123475646	0.540855619
YIL171W-A		
YJR113C	0.060031184	0.777019288
YML065W	0.048956929	0.771472109
YDL187C	0.332346066	0.808403088
YJR030C	-0.27501201	0.092289735
YLR263W	-0.257403932	0.129594796
YKL174C	-0.094924272	0.468007784
YLR185W	0.068004928	0.835598993
YML112W	-0.186000438	0.301986982
YNL092W	-0.194616657	0.430871167
YJL095W	-0.202210763	0.248282414
YKR075W-A		
tG(GCC)J1		
YHR185C	0.604330826	0.303464487
YDR467C	0.041974004	0.927716804
YHL002W	-0.097636542	0.540694483
YKL078W	-0.300409007	0.321292483
YML128C	-0.057092233	0.793278999
YOL067C	-0.206466173	0.473346664
YKR024C	-0.106373384	0.633070004
YOR216C	0.005811215	0.975741393
YGL142C	-0.030967744	0.852914057
YER012W	0.089019333	0.724769364
YHL033C	-0.000688233	0.997778227
YMR290W-A	-0.20162382	0.850582926
YGR031C-A		
YLR331C	-0.42017085	0.514384034
YDL143W	-0.035600532	0.789218697
YBL011W	-0.015169687	0.936353899
YER132C	-0.451035446	0.00012577
YLR380W	-0.090254894	0.78512545
YKL222C	-0.122012629	0.545700274
YPL167C	0.04130087	0.778268322
YJL033W	0.044169907	0.804442465
YBR293W	0.129972041	0.344082703
YNL014W	0.136869991	0.580062282
YDL128W	-0.069180114	0.687966103
YGL096W	0.190221669	0.24153167
YLR020C	-0.171885004	0.215472176
YDL014W	0.065792639	0.642470632
YAL064W-B	0.128987245	0.880043849
YPR132W	0.101396548	0.787958612
YIR032C	0.274411996	0.1627217
YHL020C	-0.131006941	0.458603912
YFL053W	0.853235727	1.18e-05
YOR335W-A		
YGR099W	0.034769445	0.830354941
YHR188C	-0.03079124	0.879032362
YLR321C	-0.190734324	0.321001524
YFL032W	-0.558388406	0.609564176
tR(ACG)Q2		
YLR146C	0.030088211	0.867925846
YJL085W	0.1188965	0.361545413
YCL042W	-0.319297278	0.728635015
ITS2-1		
YNR033W	-0.136707408	0.216459648
YIL005W	-0.19235668	0.092879566
YGR068C	-0.445413588	0.01073139
YIR012W	-0.030418707	0.852439143
YEL007W	-0.012073708	0.945022719
YOR068C		
YHR136C	0.056251357	0.831266361
YGR130C	0.006672698	0.962853934
YDR176W	0.0286814	0.820012926
YGR278W	0.087444792	0.642470632
YGR036C	0.129328774	0.474125802
YDR437W	-0.049751982	0.884326461
YMR130W	0.081827446	0.639666208
YER122C	0.018276748	0.894265065
YDR069C	-0.12001695	0.34832971
snR8	-0.14941325	0.766841897
YML132W		
YGR218W	-0.079415633	0.474125802
YOR338W	-0.072555749	0.814725677
tD(GUC)J2		
YHR082C	-0.000653612	0.997158951
YGR098C	-0.081270594	0.670151268
YKR102W	0.209038954	0.315667996
YIL163C	-0.242498399	0.620008753
YIL068C	-0.093425376	0.498820905
YMR172C-A	-0.034231372	0.958552687
YBR113W	-0.166545842	0.732914046
YDR275W	0.077394812	0.672408992
YER090W	-0.125006757	0.380932559
YMR229C	-0.075941515	0.604585262
YDR125C	-0.267443552	0.033952902
YLR245C	-0.095623476	0.773135713
YLL056C	0.087185579	0.78512545
YDR108W	0.064207275	0.773135713
YML093W	0.07572203	0.490931289
YER069W	-0.155264928	0.382887251
YGR205W	0.105833568	0.458731934
YKL046C	-0.044697076	0.787190635
YLR274W	0.038440222	0.795482895
YBR020W	0.082040513	0.78512545
YBR182C	-0.421893455	0.006210052
snR7-L	0.03602845	0.973320647
YGL226W	0.186589795	0.378738172
YFL067W	-4.546007386	0.001964391
YGL171W	-0.010066524	0.958335214
YJL105W	-0.27342264	0.215850839
YOR179C	0.197399547	0.227662736
YIR040C	-2.232775343	
YGL070C	0.07229145	0.782082
YDR433W	-0.080381602	0.900117936
tR(ACG)L	0.120249678	
YFL058W	0.187112789	0.875576491
YLR432W	0.005697067	0.973011676
YGR285C	-0.047902008	0.736710346
YPR091C	-0.184087934	0.111788046
YAL003W	-0.012114333	0.955399393
YLR168C	-0.234626757	0.075954397
YGL048C	0.015922139	0.928095549
YER116C	-0.029313632	0.889552632
YLR395C	-0.097989794	0.756370267
YLR219W	-0.077287362	0.620065776
YLR453C	0.189451055	0.160987352
YLR125W	0.038348269	0.917131309
YLR017W	0.115868786	0.322541246
YER134C	-0.077978965	0.787190635
YDR411C	0.010409858	0.958335214
YBR176W	0.094161905	0.651487608
Q0070		
YLR077W	-0.008841692	0.95842574
YNL185C	-0.046727211	0.855796165
YLR374C	-0.355227561	0.861010951
YJL207C	-0.251621183	0.008562445
YLL021W	-0.074036555	0.735167994
YBL045C	-0.321332172	1.11e-05
YNL040W	0.100190444	0.432896566
tH(GUG)Q		
YLR262C	-0.109440496	0.68456943
YER040W	-0.029471292	0.910082925
YBL090W	0.098989284	0.72737431
YMR306W	-0.154481966	0.324696022
YNL183C	-0.236786581	0.186969087
YCL067C	-0.622310381	
YHR195W	0.044189495	0.804442465
YAL009W	0.049841163	0.827492163
YCR106W	-0.185992657	0.499793066
YML095C	-0.112809782	0.624399116
YOL158C	-0.164391679	0.366812827
YBR072W	0.171793785	0.546028706
YOL029C	-0.097286367	0.653803799
RDN25-1		
YAL042W	0.051411064	0.732914046
YOR393W		
YJR001W	0.007663891	0.969113025
YJR076C	0.074523626	0.531700426
YMR006C	0.305161521	0.003529587
YLR031W	0.072628234	0.804442465
YBR183W	0.137438201	0.360393757
YGR097W	-0.157190541	0.275336408
YML077W	-0.058991894	0.806688747
YML094W	0.119498	0.646496017
YMR263W	-0.007069281	0.977961066
YFR045W	-0.069131211	0.702294669
YGR288W	0.216730634	0.143353611
YIL162W	0.181194249	0.024179613
YNL313C	-0.194892525	0.26723851
YFR036W-A	-0.116859576	0.856033589
YNL007C	-0.064630275	0.661612853
YJL035C	0.016943925	0.946888331
YOR073W	0.046905322	0.840873624
YAL008W	0.079040142	0.681951722
YOR026W	0.031583551	0.876294093
YPR145C-A	0.023149212	0.973011676
YMR186W	-0.057192478	0.687966103
YGR221C	-0.040258668	0.880351879
YHL016C	-0.392981286	0.026444471
YPL130W	0.061991489	0.943337721
YPR204W	0.051657472	0.969113025
YJR152W	-0.407865705	0.002485396
YOR259C	0.079539127	0.59758726
YJR006W	-0.031860915	0.858203982
YDR036C	-0.209096092	0.082090342
YLR396C	-0.415878136	0.000709571
YBR065C	-0.172598203	0.516599245
YBL065W	-0.155256985	0.89454425
YKL112W	-0.275967741	0.002597829
YFL042C	-0.020921932	0.897373858
YNL205C	-0.292605195	0.736121091
YNL199C	-0.130417634	0.404173929
YLR406C-A	0.502242746	0.746855008
YDR158W	-0.144212012	0.228129127
YDR027C	0.005025753	0.975741393
YKL076C	0.155342361	0.645608088
YMR044W	-0.014275517	0.939701427
snR77	0.184263444	0.86703857
YGL232W	0.11206682	0.530663504
tM(CAU)J1	1.520413094	
YDL019C	-0.242294066	0.052691224
YEL023C	-0.02047228	0.912442519
YPR051W	0.211090256	0.492662357
YHR088W	0.211112981	0.061726944
YDR010C	-0.124697172	0.808403088
Q0032		
YPL176C	-0.083054914	0.641699985
YBR209W	0.003562145	0.997778227
YDR507C	-0.21524867	0.306016255
YOR024W	0.134891354	
YBL096C	-0.123186696	0.86830506
YLL037W	-0.182824949	0.785739855
YPR100W	0.074551207	0.824868907
YML115C	-0.084261922	0.487915858
YJR154W	-0.075704215	0.88205001
YOL013C	-0.091083098	0.468007784
YER050C	0.088353078	0.785739855
YKL223W	-0.622310381	
YBR144C	0.59524616	0.380932559
YDR261C-D	0.316472822	0.609610324
YMR197C	0.096243251	0.556143932
YLR466C-B	-0.351364991	0.837818855
YNL330C	0.013773	0.933403236
YGR054W	-0.181070767	0.212853431
YOR196C	-0.024040082	0.885560796
YBL032W	-0.133050233	0.334077841
RDN5-6		
YIL079C	0.030985512	0.923737806
YGR043C	0.359352514	0.011731915
YHL027W	-0.215439606	0.078584164
YBR139W	-0.056350041	0.701150011
YBR206W	0.144447013	0.727337041
YKR001C	-0.085595916	0.428885546
YNL210W	-0.155577732	0.687000374
YDR086C	0.151894275	0.646720409
YOL092W	0.046593119	0.797541078
YHL045W	-0.102269057	0.948966478
YLR118C	-0.003693688	0.988106983
YKL127W	-0.10848035	0.533621447
tE(UUC)Q		
YJR077C	-0.309397953	5.91e-05
YIL019W	0.197027383	0.14964232
YDL122W	0.032922471	0.80771278
YKR011C	-0.054051437	0.707896884
YKL026C	0.090427081	0.715463425
YKL212W	-0.046325398	0.764712979
YDL220C	-0.371040643	0.048128262
YOR187W	-0.122406395	0.288063776
YLR278C	-0.075846454	0.495450493
tQ(UUG)D3	1.116691874	
YGL007W	-0.817258616	0.003026069
YNL121C	-0.076316445	0.559026031
YNL197C	-0.241326016	0.062076245
YOR021C	0.104080392	0.591927675
YGR018C	0.160507831	0.782024766
snR18	-0.103963824	0.857474154
YOL003C	-0.081311305	0.599217635
YNL013C	0.484942362	0.738856287
YDL070W	0.102499617	0.336054544
YKR085C	0.112854357	0.608727371
YJL134W	0.095939438	0.587071739
YDR299W	0.05294583	0.746360459
YJL047C-A	0.231069935	0.748464729
YDR060W	0.051104108	0.734638252
YOR059C	0.054898679	0.732229354
